,Unnamed: 0,idx,Formation Energy,cif,Space group number
0,15,15,-2.291386790714286,"# generated using pymatgen
data_V2O5
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.69865463
_cell_length_b   6.44925681
_cell_length_c   6.49076186
_cell_angle_alpha   90.07112020
_cell_angle_beta   90.71245835
_cell_angle_gamma   92.20253704
_symmetry_Int_Tables_number   1
_chemical_formula_structural   V2O5
_chemical_formula_sum   'V4 O10'
_cell_volume   196.52765982
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  V  V0  1  0.90845076  0.06309399  0.71139527  1
  V  V1  1  0.91379177  0.56537707  0.21166544  1
  V  V2  1  0.60501925  0.05680741  0.20747053  1
  V  V3  1  0.21720399  0.57151861  0.71565553  1
  O  O4  1  0.69988995  0.34225163  0.17623482  1
  O  O5  1  0.69981080  0.09102321  0.49124187  1
  O  O6  1  0.12518438  0.85278891  0.68339628  1
  O  O7  1  0.12210664  0.53744507  0.43191713  1
  O  O8  1  0.69276448  0.02724448  0.92457585  1
  O  O9  1  0.26072384  0.05014643  0.20698128  1
  O  O10  1  0.56144808  0.57794705  0.71616863  1
  O  O11  1  0.13001489  0.60128166  -0.00160302  1
  O  O12  1  0.12215672  0.28611029  0.74677019  1
  O  O13  1  0.69699247  0.77567719  0.23940920  1
",2
1,26,64,-2.2781089892857143,"# generated using pymatgen
data_V2O5
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.17171128
_cell_length_b   5.17873948
_cell_length_c   8.13967371
_cell_angle_alpha   99.46250796
_cell_angle_beta   81.75960295
_cell_angle_gamma   99.93734101
_symmetry_Int_Tables_number   1
_chemical_formula_structural   V2O5
_chemical_formula_sum   'V4 O10'
_cell_volume   210.32415109
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  V  V0  1  0.46119662  0.40069358  0.00648887  1
  V  V1  1  0.88826789  0.96936058  0.08839612  1
  V  V2  1  0.87844536  0.93470855  0.52534663  1
  V  V3  1  0.30589346  0.50410062  0.60794666  1
  O  O4  1  0.30363511  0.57168292  0.15974868  1
  O  O5  1  0.98683155  0.24024667  0.63298538  1
  O  O6  1  0.56593819  0.82856740  0.61728917  1
  O  O7  1  0.38273528  0.45423693  0.80784868  1
  O  O8  1  0.68116056  0.19224761  0.07347708  1
  O  O9  1  0.08407414  0.71039345  0.54049543  1
  O  O10  1  0.78068846  0.66277012  -0.01869485  1
  O  O11  1  0.88420157  0.95304462  0.30689728  1
  O  O12  1  0.19978808  0.07659107  -0.00413087  1
  O  O13  1  0.46485472  0.33245188  0.45572475  1
",1
2,28,33,-2.275951564285714,"# generated using pymatgen
data_V2O5
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.57112937
_cell_length_b   6.54612655
_cell_length_c   6.57071462
_cell_angle_alpha   89.95251991
_cell_angle_beta   90.24615904
_cell_angle_gamma   86.34892437
_symmetry_Int_Tables_number   1
_chemical_formula_structural   V2O5
_chemical_formula_sum   'V4 O10'
_cell_volume   196.21575827
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  V  V0  1  0.25327807  0.05230870  0.63235185  1
  V  V1  1  0.82191439  0.57687843  0.13041009  1
  V  V2  1  0.12968190  0.06155666  0.13154961  1
  V  V3  1  0.12779770  0.56179306  0.63141644  1
  O  O4  1  0.34273634  0.33383998  0.64100916  1
  O  O5  1  0.35291134  0.76766859  0.62315003  1
  O  O6  1  0.34827930  0.04276382  0.91500947  1
  O  O7  1  0.90673242  0.85630487  0.13966257  1
  O  O8  1  0.89959751  0.06258877  0.63188234  1
  O  O9  1  0.91267080  0.56373141  0.41260938  1
  O  O10  1  0.91234436  0.58246164  0.84856486  1
  O  O11  1  0.46735895  0.58696724  0.12954848  1
  O  O12  1  0.34667181  0.06095856  0.34995454  1
  O  O13  1  0.91761011  0.29113926  0.12137017  1
",1
3,45,67,-2.2753402214285714,"# generated using pymatgen
data_V2O5
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.69303490
_cell_length_b   5.72558442
_cell_length_c   9.59829543
_cell_angle_alpha   91.80568582
_cell_angle_beta   93.86839677
_cell_angle_gamma   114.10351196
_symmetry_Int_Tables_number   1
_chemical_formula_structural   V2O5
_chemical_formula_sum   'V4 O10'
_cell_volume   284.33608971
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  V  V0  1  0.13196903  0.19759739  0.92628661  1
  V  V1  1  0.80095446  0.18491132  0.61824569  1
  V  V2  1  0.70171293  0.33003561  0.11887296  1
  V  V3  1  0.68126303  0.63201851  0.41966763  1
  O  O4  1  0.80599289  0.46695181  0.53839162  1
  O  O5  1  0.00890370  0.89125223  0.93952481  1
  O  O6  1  -0.01679758  0.33979666  0.03995787  1
  O  O7  1  0.06949472  0.26570920  0.74852331  1
  O  O8  1  0.53725674  0.05158822  0.69367596  1
  O  O9  1  0.57321685  0.06532698  0.19516022  1
  O  O10  1  0.37001981  0.50727501  0.41477817  1
  O  O11  1  0.81256486  0.96301138  0.48553657  1
  O  O12  1  0.77640744  0.59151858  0.24786113  1
  O  O13  1  0.47191411  0.33571211  0.98290047  1
",1
4,36,47,-2.2749277164285715,"# generated using pymatgen
data_V2O5
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.59254031
_cell_length_b   5.07341492
_cell_length_c   9.23414660
_cell_angle_alpha   90.03570712
_cell_angle_beta   90.00396813
_cell_angle_gamma   116.54089069
_symmetry_Int_Tables_number   1
_chemical_formula_structural   V2O5
_chemical_formula_sum   'V4 O10'
_cell_volume   192.48040254
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  V  V0  1  0.73695702  0.60971529  0.97893866  1
  V  V1  1  0.21140890  0.56245766  0.47927320  1
  V  V2  1  0.32596766  0.08574370  0.22875143  1
  V  V3  1  0.62288301  0.08659569  0.72877883  1
  O  O4  1  0.27178761  0.08940287  0.72943425  1
  O  O5  1  0.10605206  0.78479910  0.37103740  1
  O  O6  1  0.61367841  0.82861152  0.87469674  1
  O  O7  1  0.53297381  0.77441512  0.59235973  1
  O  O8  1  0.87094645  0.34383360  0.58311700  1
  O  O9  1  0.84788332  0.39767692  0.86561621  1
  O  O10  1  0.67698219  0.08298092  0.22935293  1
  O  O11  1  0.07238726  0.81766881  0.08789089  1
  O  O12  1  0.34037444  0.35443329  0.36986585  1
  O  O13  1  0.41054886  0.38773751  0.08690090  1
",1
5,23,57,-2.273121790000001,"# generated using pymatgen
data_V2O5
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.53550043
_cell_length_b   6.58835562
_cell_length_c   6.79311018
_cell_angle_alpha   61.75595288
_cell_angle_beta   89.63851325
_cell_angle_gamma   89.71786406
_symmetry_Int_Tables_number   1
_chemical_formula_structural   V2O5
_chemical_formula_sum   'V4 O10'
_cell_volume   218.24242103
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  V  V0  1  0.22316279  0.02780675  0.12027539  1
  V  V1  1  0.76252917  0.23073508  0.70924415  1
  V  V2  1  0.72540703  0.64557259  0.88981208  1
  V  V3  1  0.26313072  0.44203643  0.30197644  1
  O  O4  1  0.96572662  0.33860989  0.50088132  1
  O  O5  1  0.72205052  0.94648314  0.71519815  1
  O  O6  1  0.46125574  0.56508667  0.05993431  1
  O  O7  1  0.97133291  0.56870007  0.04914649  1
  O  O8  1  0.95980603  0.11017808  0.95100751  1
  O  O9  1  0.46548178  0.33517823  0.50914865  1
  O  O10  1  0.21683432  0.72720666  0.29464585  1
  O  O11  1  0.46964267  0.10229406  0.95937421  1
  O  O12  1  0.71710077  0.50502124  0.72627593  1
  O  O13  1  0.21971794  0.16827913  0.28406652  1
",1
6,31,37,-2.272201884285716,"# generated using pymatgen
data_V2O5
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.41991392
_cell_length_b   5.50344051
_cell_length_c   9.14875696
_cell_angle_alpha   89.97338519
_cell_angle_beta   90.53587361
_cell_angle_gamma   120.39068129
_symmetry_Int_Tables_number   1
_chemical_formula_structural   V2O5
_chemical_formula_sum   'V4 O10'
_cell_volume   235.38125112
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  V  V0  1  0.43475356  0.70705977  0.42149498  1
  V  V1  1  0.10180323  0.00566661  0.61795551  1
  V  V2  1  0.42180385  0.69800407  0.02898431  1
  V  V3  1  0.75333194  0.33006601  0.83275012  1
  O  O4  1  0.94148575  0.71883729  0.72356710  1
  O  O5  1  0.26845785  0.38293955  0.49124480  1
  O  O6  1  0.42940415  0.21078543  0.72472676  1
  O  O7  1  0.59681118  0.05259140  0.96956388  1
  O  O8  1  0.78183934  0.89675535  0.48466456  1
  O  O9  1  0.07468642  0.53946209  0.96674967  1
  O  O10  1  0.91782355  0.20669165  0.72731536  1
  O  O11  1  0.42905164  0.69021399  0.22520642  1
  O  O12  1  0.58932105  0.54013379  0.95958004  1
  O  O13  1  0.25820049  0.88616201  0.47946151  1
",1
7,20,24,-2.270626592142857,"# generated using pymatgen
data_V2O5
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.06589028
_cell_length_b   5.07370053
_cell_length_c   8.11002530
_cell_angle_alpha   108.83180182
_cell_angle_beta   98.83744239
_cell_angle_gamma   102.27654929
_symmetry_Int_Tables_number   1
_chemical_formula_structural   V2O5
_chemical_formula_sum   'V4 O10'
_cell_volume   187.13027585
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  V  V0  1  0.64332917  0.86102997  0.15268556  1
  V  V1  1  0.97242952  0.36119904  0.97814983  1
  V  V2  1  0.47186058  0.36069415  0.47812699  1
  V  V3  1  0.14274123  0.86024063  0.65288893  1
  O  O4  1  0.62801384  0.05239885  0.36980592  1
  O  O5  1  0.78994495  0.36987388  0.79838911  1
  O  O6  1  0.12751864  0.05196515  0.86997796  1
  O  O7  1  0.23624434  0.10195463  0.54612085  1
  O  O8  1  0.28860325  0.36913926  0.29871892  1
  O  O9  1  0.38403696  0.66703344  0.65856974  1
  O  O10  1  0.31976720  0.62069679  0.02625492  1
  O  O11  1  0.88529492  0.66862034  0.15843469  1
  O  O12  1  0.73560386  0.10328399  0.04594501  1
  O  O13  1  0.81876354  0.62108689  0.52628158  1
",1
8,0,0,-2.2680525421428577,"# generated using pymatgen
data_V2O5
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.75115769
_cell_length_b   5.42531399
_cell_length_c   10.34016435
_cell_angle_alpha   75.45168246
_cell_angle_beta   80.18153586
_cell_angle_gamma   89.99614116
_symmetry_Int_Tables_number   1
_chemical_formula_structural   V2O5
_chemical_formula_sum   'V4 O10'
_cell_volume   200.50218608
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  V  V0  1  0.39489736  0.74187660  0.26078280  1
  V  V1  1  0.58499967  0.37816247  0.00851777  1
  V  V2  1  0.39126645  0.12666297  0.50224730  1
  V  V3  1  0.20149387  0.52762295  0.75456151  1
  O  O4  1  0.10927581  0.40376048  0.95401570  1
  O  O5  1  0.25276479  0.32602132  0.65662023  1
  O  O6  1  0.67741322  0.50523733  0.80879639  1
  O  O7  1  0.40409342  0.96364884  0.37815655  1
  O  O8  1  0.82199440  0.14045441  0.52077247  1
  O  O9  1  0.53307251  0.58224173  0.11000593  1
  O  O10  1  0.25126343  0.83569117  0.65821504  1
  O  O11  1  0.53630384  0.07641052  0.10083975  1
  O  O12  1  0.38175108  0.46094392  0.38516361  1
  O  O13  1  0.96463716  0.77278529  0.24158497  1
",1
9,12,12,-2.2673848235714296,"# generated using pymatgen
data_V2O5
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.49883394
_cell_length_b   5.44021395
_cell_length_c   9.08504141
_cell_angle_alpha   92.14807461
_cell_angle_beta   91.24681984
_cell_angle_gamma   121.41638787
_symmetry_Int_Tables_number   1
_chemical_formula_structural   V2O5
_chemical_formula_sum   'V4 O10'
_cell_volume   231.50049518
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  V  V0  1  0.59342028  0.90862422  0.42238118  1
  V  V1  1  0.31695031  0.27077710  0.20434405  1
  V  V2  1  0.02940368  0.62591522  0.01012190  1
  V  V3  1  0.14160464  0.46390654  0.65614949  1
  O  O4  1  0.71246074  0.48133862  0.08091573  1
  O  O5  1  0.86660758  0.13249383  0.56289276  1
  O  O6  1  -0.00553820  0.54068043  0.81334768  1
  O  O7  1  0.20671180  0.00022028  0.04419839  1
  O  O8  1  0.39728486  0.41959573  0.70905933  1
  O  O9  1  0.22876044  0.50126313  0.09890744  1
  O  O10  1  0.02870867  0.09659418  0.29718230  1
  O  O11  1  0.54894096  0.58733672  0.34906637  1
  O  O12  1  0.28769477  0.76271234  0.53718597  1
  O  O13  1  0.51094047  0.08370767  0.29974441  1
",1
